ds,y
2015-09,19.50479
2015-09,8.39039
2015-09,1340.12855
2015-09,3245.8287
2015-09,3106.35212
2015-09,1200.65197
2015-09,256.71346
2015-09,6.30509
2015-09,139.47657
2015-09,14.98737
2015-08,1471.85686
2015-08,7.16395
2015-08,15.55206
2015-08,4.74516
2015-08,149.62793
2015-08,270.49998
2015-08,277.66393
2015-08,20.29721
2015-08,8.78689
2015-08,1322.22893
2015-08,3502.52889
2015-08,2180.29996
2015-08,3950.11796
2015-08,3652.15682
2015-07,4037.1188
2015-07,21.06989
2015-07,8.59389
2015-07,1504.51587
2015-07,279.48107
2015-07,1357.7014
2015-07,5.00724
2015-07,16.06265
2015-07,3589.75337
2015-07,271.60953
2015-07,2232.05197
2015-07,7.87154
2015-07,146.81447
2015-07,3736.56784
2015-06,18.63994
2015-06,255.15186
2015-06,2029.2082
2015-06,3242.93419
2015-06,1213.72598
2015-06,1347.93827
2015-06,14.11485
2015-06,134.21228
2015-06,4.52509
2015-06,7.03116
2015-06,262.18302
2015-06,3657.96943
2015-06,3377.14647
2015-06,7.9605
2015-05,17.56559
2015-05,12.9923
2015-05,2875.05651
2015-05,251.54575
2015-05,4.57329
2015-05,126.03713
2015-05,6.11532
2015-05,1081.74095
2015-05,1793.31556
2015-05,3276.32031
2015-05,3001.09364
2015-05,257.66107
2015-05,5.71404
2015-05,1207.77808
2015-04,2718.42944
2015-04,16.68132
2015-04,1008.14378
2015-04,111.35384
2015-04,12.32176
2015-04,5.99501
2015-04,5.94254
2015-04,4.35956
2015-04,1119.49762
2015-04,2607.0756
2015-04,246.94812
2015-04,1598.93182
2015-04,2988.0539
2015-04,252.94313
2015-03,18.51112
2015-03,3008.90729
2015-03,263.19951
2015-03,3290.61792
2015-03,4.21864
2015-03,257.40895
2015-03,5.79056
2015-03,1092.04772
2015-03,1785.74987
2015-03,14.29248
2015-03,131.1097
2015-03,1223.15742
2015-03,2877.79758
2015-03,5.98926
2015-02,245.79367
2015-02,3406.68676
2015-02,1239.87253
2015-02,3136.45165
2015-02,14.5838
2015-02,3.80324
2015-02,3010.50332
2015-02,18.38704
2015-02,125.94833
2015-02,5.41357
2015-02,1113.9242
2015-02,6.0544
2015-02,251.84807
2015-02,1896.57912
2015-01,3233.68506
2015-01,134.68287
2015-01,15.09462
2015-01,4.13538
2015-01,1206.14535
2015-01,3669.92642
2015-01,3368.36793
2015-01,19.23
2015-01,6.67595
2015-01,1340.82822
2015-01,2027.53972
2015-01,282.32849
2015-01,275.53481
2015-01,6.79368
2014-12,19.19967
2014-12,6.72727
2014-12,1247.47314
2014-12,9.87792
2014-12,3042.54155
2014-12,14.17619
2014-12,3176.54814
2014-12,5.02349
2014-12,134.00659
2014-12,279.23103
2014-12,269.3531
2014-12,3474.97884
2014-12,1113.46655
2014-12,1929.075
2014-11,4.79088
2014-11,18.12431
2014-11,2995.96644
2014-11,3278.31992
2014-11,6.31687
2014-11,264.22918
2014-11,2867.71857
2014-11,1081.95027
2014-11,254.12719
2014-11,1210.19814
2014-11,1785.7683
2014-11,10.10199
2014-11,13.33343
2014-11,128.24787
2014-10,1731.74586
2014-10,261.4003
2014-10,1205.50677
2014-10,5.02385
2014-10,2937.25263
2014-10,13.33288
2014-10,2805.0618
2014-10,3217.00965
2014-10,132.19083
2014-10,251.68291
2014-10,9.71739
2014-10,7.61593
2014-10,18.35673
2014-10,1073.31594
2014-09,132.33064
2014-09,1144.61058
2014-09,1907.96604
2014-09,259.47272
2014-09,9.40187
2014-09,3052.57662
2014-09,250.07085
2014-09,3463.42764
2014-09,1276.94122
2014-09,3184.90726
2014-09,8.21079
2014-09,13.94841
2014-09,5.09925
2014-09,19.04765
2014-08,8.08625
2014-08,3912.86811
2014-08,146.4005
2014-08,1252.28097
2014-08,1398.68147
2014-08,2216.51588
2014-08,3615.19735
2014-08,276.63593
2014-08,266.425
2014-08,3468.79685
2014-08,10.21093
2014-08,5.78804
2014-08,15.24679
2014-08,21.03483
2014-07,143.22641
2014-07,3499.6797
2014-07,272.9894
2014-07,3936.45705
2014-07,3642.90611
2014-07,1403.17575
2014-07,20.56155
2014-07,7.93269
2014-07,262.66674
2014-07,2239.73036
2014-07,15.0351
2014-07,5.52646
2014-07,10.32265
2014-07,1259.94934
2014-06,2098.39614
2014-06,3672.20099
2014-06,1295.60664
2014-06,130.22377
2014-06,5.30476
2014-06,18.96067
2014-06,6.45164
2014-06,259.23754
2014-06,3263.77902
2014-06,9.71019
2014-06,249.52735
2014-06,3394.00279
2014-06,1165.38288
2014-06,13.6559
2014-05,257.60259
2014-05,1055.05311
2014-05,1176.66941
2014-05,2942.70859
2014-05,3064.32489
2014-05,1887.65549
2014-05,5.26898
2014-05,3340.14223
2014-05,12.94577
2014-05,121.6163
2014-05,248.59494
2014-05,9.00765
2014-05,18.21475
2014-05,6.52262
2014-04,253.52487
2014-04,1009.17479
2014-04,1670.56202
2014-04,2679.73681
2014-04,12.24021
2014-04,1123.44668
2014-04,4.74082
2014-04,114.27189
2014-04,245.43243
2014-04,6.34655
2014-04,8.09244
2014-04,3064.51461
2014-04,2794.0087
2014-04,16.98103
2014-03,128.93337
2014-03,13.78916
2014-03,269.11221
2014-03,1117.19058
2014-03,6.74282
2014-03,3442.86139
2014-03,18.62039
2014-03,8.89437
2014-03,1246.12395
2014-03,4.83122
2014-03,260.21784
2014-03,3026.19542
2014-03,3155.1288
2014-03,1909.00484
2014-02,18.40829
2014-02,3371.5014
2014-02,3102.16785
2014-02,1904.80363
2014-02,126.00985
2014-02,1071.35438
2014-02,14.16647
2014-02,4.24181
2014-02,250.92526
2014-02,7.06821
2014-02,241.44611
2014-02,1197.36423
2014-02,2976.15801
2014-02,9.47915
2014-01,3908.86464
2014-01,3598.23033
2014-01,26.04316
2014-01,7.74454
2014-01,2203.54854
2014-01,5.4213
2014-01,273.77048
2014-01,284.59115
2014-01,3454.80762
2014-01,1394.68179
2014-01,143.4227
2014-01,10.82067
2014-01,1251.25908
2014-01,20.62186
2013-12,21.84763
2013-12,138.59673
2013-12,14.29277
2013-12,3649.53903
2013-12,3200.58241
2013-12,16.14397
2013-12,274.21949
2013-12,5.70366
2013-12,1286.99022
2013-12,1148.39348
2013-12,2052.18893
2013-12,288.51226
2013-12,8.01345
2013-12,3339.17914
2013-11,3251.91935
2013-11,267.73762
2013-11,18.43124
2013-11,7.07049
2013-11,12.35306
2013-11,2965.75049
2013-11,1166.02383
2013-11,255.38457
2013-11,1035.45182
2013-11,130.572
2013-11,1799.72666
2013-11,5.23639
2013-11,13.19486
2013-11,2835.17848
2013-10,13.83952
2013-10,2839.03346
2013-10,18.06822
2013-10,2961.09857
2013-10,5.34234
2013-10,12.72588
2013-10,264.35089
2013-10,1800.16205
2013-10,3243.51768
2013-10,1160.93652
2013-10,1038.8714
2013-10,122.06511
2013-10,6.96288
2013-10,250.51137
2013-09,1119.35404
2013-09,1963.92898
2013-09,3083.28302
2013-09,244.89807
2013-09,1252.29489
2013-09,13.74424
2013-09,3216.22387
2013-09,258.64231
2013-09,19.51704
2013-09,3494.38322
2013-09,7.29031
2013-09,14.12534
2013-09,5.39169
2013-09,132.94085
2013-08,148.51516
2013-08,1364.03674
2013-08,278.95439
2013-08,3485.23154
2013-08,3633.7467
2013-08,5.58373
2013-08,20.94255
2013-08,7.86855
2013-08,3933.64364
2013-08,14.91829
2013-08,1215.52159
2013-08,15.35883
2013-08,2269.70996
2013-08,264.0361
2013-07,4043.39433
2013-07,15.94711
2013-07,16.13391
2013-07,3585.81265
2013-07,268.98357
2013-07,5.78482
2013-07,150.73227
2013-07,1282.13244
2013-07,3736.54493
2013-07,1432.86472
2013-07,284.93068
2013-07,21.91873
2013-07,7.81251
2013-07,2303.68021
2013-06,6.80141
2013-06,13.71403
2013-06,5.38049
2013-06,130.09896
2013-06,2109.2989
2013-06,1141.17291
2013-06,3663.76212
2013-06,3250.4718
2013-06,1271.27187
2013-06,249.1296
2013-06,14.96724
2013-06,3380.57077
2013-06,264.09684
2013-06,19.09452
2013-05,1036.60189
2013-05,3049.59683
2013-05,262.38288
2013-05,12.70975
2013-05,3330.18132
2013-05,5.49186
2013-05,13.93792
2013-05,1887.50414
2013-05,248.44496
2013-05,2924.10603
2013-05,125.4908
2013-05,1162.09269
2013-05,18.20161
2013-05,6.2371
2013-04,6.12682
2013-04,5.18881
2013-04,985.33627
2013-04,1724.88449
2013-04,243.23613
2013-04,13.27401
2013-04,116.41043
2013-04,12.44497
2013-04,2710.22076
2013-04,3100.77511
2013-04,1101.74669
2013-04,256.51014
2013-04,2826.63118
2013-04,17.63378
2013-03,127.95525
2013-03,19.44551
2013-03,2937.69206
2013-03,6.84836
2013-03,1072.31468
2013-03,13.65173
2013-03,272.14843
2013-03,13.9751
2013-03,3357.24125
2013-03,3065.64731
2013-03,258.4967
2013-03,1200.26992
2013-03,5.47041
2013-03,1865.37738
2013-02,3183.70969
2013-02,12.7317
2013-02,1136.06739
2013-02,6.41912
2013-02,13.38403
2013-02,4.79894
2013-02,121.20526
2013-02,237.82574
2013-02,1014.86214
2013-02,2793.76402
2013-02,1778.90188
2013-02,2914.96928
2013-02,250.55744
2013-02,18.18297
2013-01,15.77712
2013-01,3598.8417
2013-01,1252.28475
2013-01,3298.06842
2013-01,3163.86497
2013-01,134.20346
2013-01,20.91204
2013-01,7.38394
2013-01,266.00343
2013-01,2045.78368
2013-01,279.86123
2013-01,13.8578
2013-01,1118.08129
2013-01,5.13492
2012-12,260.23909
2012-12,3466.41399
2012-12,1243.24829
2012-12,3030.47859
2012-12,4.48837
2012-12,18.1454
2012-12,1929.44119
2012-12,6.71239
2012-12,275.57911
2012-12,13.65704
2012-12,142.2109
2012-12,1101.03739
2012-12,3172.68948
2012-12,15.34002
2012-11,14.80002
2012-11,262.73426
2012-11,6.48839
2012-11,17.38515
2012-11,1122.59078
2012-11,994.27509
2012-11,1772.54955
2012-11,13.03687
2012-11,4.34829
2012-11,128.31569
2012-11,3175.25974
2012-11,2895.14033
2012-11,2766.82463
2012-11,247.93424
2012-10,1028.43306
2012-10,244.96382
2012-10,4.40684
2012-10,2933.01396
2012-10,17.60673
2012-10,259.59657
2012-10,7.10888
2012-10,14.63275
2012-10,1166.47215
2012-10,13.19989
2012-10,2794.97488
2012-10,3210.21726
2012-10,1766.54181
2012-10,138.03909
2012-09,1902.23995
2012-09,243.79466
2012-09,3005.49286
2012-09,1250.16919
2012-09,146.91627
2012-09,14.20599
2012-09,1103.25291
2012-09,3428.81561
2012-09,18.40584
2012-09,258.00064
2012-09,3152.40913
2012-09,7.51122
2012-09,13.72313
2012-09,4.68271
2012-08,15.4974
2012-08,1297.80202
2012-08,4044.58158
2012-08,3746.676
2012-08,277.53055
2012-08,20.37503
2012-08,3581.04967
2012-08,8.37193
2012-08,165.62633
2012-08,16.14095
2012-08,4.87763
2012-08,2283.24766
2012-08,261.3896
2012-08,1463.42834
2012-07,7.25452
2012-07,4247.17129
2012-07,3947.28871
2012-07,16.65952
2012-07,5.31962
2012-07,2424.06184
2012-07,15.21416
2012-07,262.68928
2012-07,169.78731
2012-07,1353.43956
2012-07,3777.50139
2012-07,1523.22687
2012-07,277.90344
2012-07,21.97914
2012-06,14.76849
2012-06,150.64852
2012-06,1175.87683
2012-06,14.0282
2012-06,18.85644
2012-06,2094.05812
2012-06,4.82824
2012-06,3269.93495
2012-06,6.55141
2012-06,1326.52535
2012-06,3420.58347
2012-06,3699.23257
2012-06,259.79267
2012-06,245.02418
2012-05,3170.25119
2012-05,1922.59363
2012-05,13.29682
2012-05,4.77731
2012-05,3023.50007
2012-05,146.75113
2012-05,244.53694
2012-05,1247.65757
2012-05,3447.93517
2012-05,15.07291
2012-05,259.60985
2012-05,1100.90644
2012-05,18.07413
2012-05,6.36369
2012-04,3031.15537
2012-04,132.9375
2012-04,17.13206
2012-04,6.3085
2012-04,1095.09248
2012-04,2633.37231
2012-04,1671.21732
2012-04,962.15499
2012-04,247.71351
2012-04,233.68559
2012-04,2766.3098
2012-04,12.55875
2012-04,14.02791
2012-04,4.57331
2012-03,14.07059
2012-03,2897.84623
2012-03,2760.14304
2012-03,1028.97187
2012-03,13.49263
2012-03,1166.67506
2012-03,259.62421
2012-03,1731.17117
2012-03,3175.53768
2012-03,137.70319
2012-03,18.06724
2012-03,6.50453
2012-03,4.57461
2012-03,245.55362
2012-02,3172.54048
2012-02,257.49679
2012-02,2896.95443
2012-02,13.64796
2012-02,139.42852
2012-02,14.73899
2012-02,4.4413
2012-02,6.58586
2012-02,1152.874
2012-02,18.08926
2012-02,2757.52591
2012-02,1744.08042
2012-02,1013.44548
2012-02,242.7578
2012-01,16.04124
2012-01,3499.39216
2012-01,3203.88624
2012-01,1257.13063
2012-01,19.41173
2012-01,3055.4675
2012-01,6.66777
2012-01,260.05294
2012-01,1108.71189
2012-01,14.94944
2012-01,4.46229
2012-01,276.09419
2012-01,1946.75561
2012-01,148.41874
2011-12,9.05778
2011-12,3483.94617
2011-12,1218.60159
2011-12,3045.42677
2011-12,265.39153
2011-12,8.35617
2011-12,3192.53478
2011-12,13.83361
2011-12,273.7477
2011-12,147.10802
2011-12,3.83008
2011-12,1973.93319
2011-12,17.66369
2011-12,1071.49357
2011-11,3.63279
2011-11,1766.34779
2011-11,999.99113
2011-11,2901.10006
2011-11,3169.29668
2011-11,252.31917
2011-11,134.76114
2011-11,5.13149
2011-11,2766.33892
2011-11,247.18769
2011-11,15.87745
2011-11,7.28979
2011-11,1134.75227
2011-11,12.24467
2011-10,7.34403
2011-10,2814.06204
2011-10,1138.12314
2011-10,133.5667
2011-10,3212.12547
2011-10,1004.55644
2011-10,2947.62874
2011-10,4.95734
2011-10,249.2427
2011-10,3.70319
2011-10,244.28536
2011-10,11.55085
2011-10,1809.5056
2011-10,15.25404
2011-09,3088.05268
2011-09,16.62202
2011-09,255.78402
2011-09,3501.88693
2011-09,3229.48089
2011-09,8.52772
2011-09,1237.85478
2011-09,12.93515
2011-09,141.42821
2011-09,1991.62612
2011-09,3.68688
2011-09,1096.42657
2011-09,250.00358
2011-09,5.78044
2011-08,8.4237
2011-08,1295.7484
2011-08,2441.25337
2011-08,14.58566
2011-08,3.86451
2011-08,163.62534
2011-08,264.1391
2011-08,6.03505
2011-08,1459.37374
2011-08,3737.00177
2011-08,270.17414
2011-08,18.45017
2011-08,4189.25142
2011-08,3900.62711
2011-07,1317.38914
2011-07,3.99199
2011-07,2553.21424
2011-07,3870.60338
2011-07,1483.47505
2011-07,19.02549
2011-07,268.51003
2011-07,7.9383
2011-07,262.19873
2011-07,166.08591
2011-07,4324.2248
2011-07,4036.68929
2011-07,6.31129
2011-07,15.0335
2011-06,2273.49545
2011-06,3414.58525
2011-06,16.20463
2011-06,1277.83047
2011-06,254.89737
2011-06,1141.0898
2011-06,3551.32592
2011-06,6.07055
2011-06,3822.42791
2011-06,3.67301
2011-06,136.74067
2011-06,248.82681
2011-06,12.53162
2011-06,5.99922
2011-05,240.54118
2011-05,1143.05786
2011-05,3390.87362
2011-05,246.77911
2011-05,1008.34063
2011-05,16.15886
2011-05,5.53776
2011-05,3.69858
2011-05,134.71723
2011-05,12.46028
2011-05,3127.93565
2011-05,6.23793
2011-05,2993.21842
2011-05,1984.87779
2011-04,14.05776
2011-04,3.50817
2011-04,1063.01891
2011-04,3159.79417
2011-04,10.5496
2011-04,5.83321
2011-04,937.64813
2011-04,1840.47688
2011-04,125.37078
2011-04,236.40741
2011-04,5.7287
2011-04,2778.125
2011-04,2903.49579
2011-04,242.24062
2011-03,983.68277
2011-03,3.61794
2011-03,2942.847
2011-03,245.75134
2011-03,250.93332
2011-03,15.469
2011-03,1115.15362
2011-03,3074.31785
2011-03,6.30726
2011-03,5.18198
2011-03,3340.72016
2011-03,11.85105
2011-03,1959.16423
2011-03,131.47084
2011-02,236.48198
2011-02,3022.74106
2011-02,1125.09353
2011-02,11.79559
2011-02,3.39058
2011-02,994.15635
2011-02,241.16142
2011-02,15.18617
2011-02,1897.64753
2011-02,3279.08865
2011-02,4.67943
2011-02,2891.80388
2011-02,6.88155
2011-02,130.93719
2011-01,3789.10752
2011-01,17.32177
2011-01,7.39645
2011-01,13.56989
2011-01,3503.34704
2011-01,148.72974
2011-01,263.2415
2011-01,1135.34351
2011-01,5.19721
2011-01,1284.07325
2011-01,3.75188
2011-01,268.43871
2011-01,2219.27379
2011-01,3354.6173
2010-12,3337.86634
2010-12,1145.07631
2010-12,3.75517
2010-12,261.73675
2010-12,9.17728
2010-12,2192.79002
2010-12,151.39614
2010-12,13.3367
2010-12,3489.26247
2010-12,3777.26837
2010-12,270.91403
2010-12,17.09186
2010-12,7.12261
2010-12,1296.47245
2010-11,7.08196
2010-11,3192.4932
2010-11,245.9328
2010-11,14.54835
2010-11,239.88041
2010-11,989.08917
2010-11,140.76171
2010-11,2.56625
2010-11,1129.85087
2010-11,6.05239
2010-11,2932.01205
2010-11,2791.25034
2010-11,1802.16118
2010-11,11.98209
2010-10,14.92233
2010-10,1012.27888
2010-10,135.03195
2010-10,1791.52975
2010-10,1147.31082
2010-10,8.384
2010-10,2803.80863
2010-10,241.29065
2010-10,7.69216
2010-10,12.32924
2010-10,2.59308
2010-10,2938.84057
2010-10,248.98281
2010-10,3202.74571
2010-09,250.74194
2010-09,243.37068
2010-09,7.83755
2010-09,3161.16227
2010-09,1265.61404
2010-09,7.37126
2010-09,15.61718
2010-09,12.99077
2010-09,2.62641
2010-09,1112.73097
2010-09,2048.43129
2010-09,152.88307
2010-09,3580.40446
2010-09,3314.04534
2010-08,4222.62765
2010-08,18.08019
2010-08,8.421
2010-08,1501.08242
2010-08,1330.12778
2010-08,170.95464
2010-08,3937.49052
2010-08,3766.53588
2010-08,2436.4081
2010-08,267.05694
2010-08,15.43214
2010-08,2.64805
2010-08,257.40704
2010-08,9.6499
2010-07,260.20583
2010-07,171.88386
2010-07,251.29094
2010-07,3786.64401
2010-07,1490.27622
2010-07,4235.85058
2010-07,3958.52787
2010-07,17.11688
2010-07,2.51109
2010-07,1318.39236
2010-07,7.71645
2010-07,2468.25165
2010-07,14.60579
2010-07,8.91489
2010-06,3630.33196
2010-06,2.75982
2010-06,7.98878
2010-06,3480.99788
2010-06,238.56249
2010-06,2307.95614
2010-06,1173.04174
2010-06,1322.37582
2010-06,149.33408
2010-06,12.14252
2010-06,246.55128
2010-06,3891.78558
2010-06,14.90234
2010-06,5.76163
2010-05,3434.75486
2010-05,2021.552
2010-05,3043.0105
2010-05,234.60368
2010-05,1021.4585
2010-05,6.12548
2010-05,1154.68418
2010-05,243.76074
2010-05,133.22568
2010-05,14.75794
2010-05,2.77861
2010-05,3176.23618
2010-05,9.15706
2010-05,11.97933
2010-04,1734.24484
2010-04,11.42981
2010-04,2635.6273
2010-04,7.10051
2010-04,5.93291
2010-04,3027.79419
2010-04,2764.26553
2010-04,1030.02069
2010-04,2.71626
2010-04,249.38259
2010-04,14.14607
2010-04,128.63823
2010-04,243.44967
2010-04,901.38246
2010-03,2.46713
2010-03,252.88036
2010-03,3008.94552
2010-03,3276.8468
2010-03,1114.29768
2010-03,12.5538
2010-03,1894.64784
2010-03,15.02093
2010-03,7.8759
2010-03,9.0242
2010-03,977.48258
2010-03,136.8151
2010-03,2872.13042
2010-03,243.85616
2010-02,2.04712
2010-02,3339.26293
2010-02,3089.74529
2010-02,227.3315
2010-02,1114.29217
2010-02,2955.26463
2010-02,234.68781
2010-02,979.81151
2010-02,12.78272
2010-02,14.82984
2010-02,7.00871
2010-02,7.35631
2010-02,134.48066
2010-02,1975.45312
2010-01,257.88502
2010-01,2251.14471
2010-01,152.58365
2010-01,3347.38719
2010-01,1096.24248
2010-01,7.94568
2010-01,3774.61591
2010-01,3499.97083
2010-01,8.0167
2010-01,2.64558
2010-01,16.76006
2010-01,1248.82613
2010-01,249.93934
2010-01,14.11448
2009-12,1108.92431
2009-12,3273.8406
2009-12,7.87064
2009-12,248.62956
2009-12,145.83879
2009-12,3689.09277
2009-12,1254.7631
2009-12,3419.67939
2009-12,253.44451
2009-12,15.96888
2009-12,2164.91629
2009-12,4.81495
2009-12,13.64413
2009-12,2.32475
2009-11,236.25022
2009-11,2.308
2009-11,1070.37314
2009-11,2742.86227
2009-11,3125.90767
2009-11,6.93055
2009-11,12.16389
2009-11,231.87918
2009-11,4.37104
2009-11,132.32329
2009-11,14.47189
2009-11,1804.81243
2009-11,938.04985
2009-11,2875.18556
2009-10,2.16373
2009-10,243.40807
2009-10,7.3771
2009-10,237.58427
2009-10,142.64791
2009-10,2819.82692
2009-10,1108.05458
2009-10,2962.47483
2009-10,1854.42026
2009-10,3219.91869
2009-10,14.03578
2009-10,5.8238
2009-10,11.87205
2009-10,965.40667
2009-09,5.61871
2009-09,2991.16922
2009-09,8.3728
2009-09,237.56629
2009-09,151.06771
2009-09,12.61917
2009-09,2.27191
2009-09,1045.65236
2009-09,1945.51686
2009-09,1196.72007
2009-09,3142.23694
2009-09,243.18499
2009-09,3400.31301
2009-09,14.89109
2009-08,3512.00035
2009-08,13.99367
2009-08,8.41487
2009-08,3954.04698
2009-08,171.40663
2009-08,2252.502
2009-08,254.15461
2009-08,16.48539
2009-08,3683.40698
2009-08,1259.49835
2009-08,248.06835
2009-08,2.49172
2009-08,1430.90498
2009-08,6.08626
2009-07,5.92653
2009-07,3866.64319
2009-07,7.88919
2009-07,1363.50404
2009-07,3442.58576
2009-07,13.32045
2009-07,2.29786
2009-07,241.89217
2009-07,1202.88361
2009-07,3603.20619
2009-07,247.8187
2009-07,15.6183
2009-07,2239.70215
2009-07,160.62043
2009-06,1083.74848
2009-06,2160.87999
2009-06,2.40053
2009-06,142.22601
2009-06,3244.62847
2009-06,225.34255
2009-06,12.16152
2009-06,14.56205
2009-06,230.91955
2009-06,6.18429
2009-06,1225.97449
2009-06,3632.33608
2009-06,3386.85448
2009-06,5.57699
2009-05,11.21337
2009-05,5.81623
2009-05,1120.3902
2009-05,5.82791
2009-05,2.51437
2009-05,1920.9557
2009-05,217.40431
2009-05,3041.3459
2009-05,985.03557
2009-05,3278.29418
2009-05,135.35463
2009-05,2905.99126
2009-05,223.22054
2009-05,13.72774
2009-04,5.43275
2009-04,11.27847
2009-04,2691.72046
2009-04,127.54122
2009-04,932.4871
2009-04,1759.23335
2009-04,2819.26168
2009-04,209.65698
2009-04,2.36516
2009-04,3047.99504
2009-04,13.64363
2009-04,215.08974
2009-04,5.87114
2009-04,1060.02832
2009-03,145.11802
2009-03,12.92864
2009-03,3262.49788
2009-03,231.57307
2009-03,1007.91389
2009-03,1153.03192
2009-03,1862.56916
2009-03,4.77547
2009-03,3015.60108
2009-03,2870.48305
2009-03,226.7976
2009-03,5.84102
2009-03,15.32374
2009-03,2.3951
2009-02,5.84729
2009-02,1812.91727
2009-02,12.49986
2009-02,214.92082
2009-02,14.53692
2009-02,1112.29129
2009-02,2786.35464
2009-02,2.03706
2009-02,3.37514
2009-02,973.43737
2009-02,2925.20856
2009-02,3158.04145
2009-02,138.85392
2009-02,218.29596
2009-01,17.26707
2009-01,2193.68632
2009-01,14.91775
2009-01,234.22267
2009-01,2.34932
2009-01,6.91487
2009-01,3328.20064
2009-01,1289.82405
2009-01,155.30973
2009-01,3483.51037
2009-01,238.60612
2009-01,4.38345
2009-01,3739.38357
2009-01,1134.51432
2008-12,1275.27885
2008-12,223.89462
2008-12,7.50592
2008-12,228.6231
2008-12,3239.14489
2008-12,3630.00292
2008-12,3385.98473
2008-12,146.83984
2008-12,15.39509
2008-12,4.72848
2008-12,1128.43901
2008-12,13.45194
2008-12,1.94315
2008-12,2110.70588
2008-11,13.80258
2008-11,1166.52303
2008-11,224.6981
2008-11,134.59854
2008-11,1031.92449
2008-11,2893.34017
2008-11,1.88042
2008-11,3027.93871
2008-11,5.2079
2008-11,11.92216
2008-11,1861.41568
2008-11,3271.64728
2008-11,6.95199
2008-11,229.906
2008-10,3092.34192
2008-10,11.65018
2008-10,1.74664
2008-10,241.43719
2008-10,7.75255
2008-10,234.22402
2008-10,2952.27917
2008-10,1889.3177
2008-10,7.21317
2008-10,13.39681
2008-10,1203.02422
2008-10,140.06275
2008-10,1062.96147
2008-10,3347.17592
2008-09,1257.88558
2008-09,3550.0807
2008-09,12.10856
2008-09,1109.44722
2008-09,7.76527
2008-09,221.51523
2008-09,2049.84988
2008-09,3307.73546
2008-09,228.35082
2008-09,13.99441
2008-09,1.88585
2008-09,148.43836
2008-09,6.83559
2008-09,3159.2971
2008-08,3614.23573
2008-08,257.62135
2008-08,13.12465
2008-08,249.6781
2008-08,174.83139
2008-08,3789.06712
2008-08,7.94325
2008-08,15.06375
2008-08,8.60174
2008-08,1263.60693
2008-08,1.9391
2008-08,2350.6288
2008-08,4061.75221
2008-08,1438.43832
2008-07,15.37052
2008-07,251.55654
2008-07,3939.15115
2008-07,4214.18203
2008-07,8.04247
2008-07,1493.14711
2008-07,8.10383
2008-07,13.37811
